"Order_Date_SK";"Fiscal_Year";"Fiscal_Quarter";"Fiscal_Month";"Fiscal_Week";"Fiscal_Day";"Calendar_Year";"Calendar_Quarter";"Calendar_Month";"Calendar_Week";"Calendar_Day";"Order_Date"
1756;2010;2;5;4;23;2009;3;9;39;23;"2009-09-23 00:00:00"
1757;2010;2;5;4;24;2009;3;9;39;24;"2009-09-24 00:00:00"
1758;2010;2;5;4;25;2009;3;9;39;25;"2009-09-25 00:00:00"
1759;2010;2;5;4;26;2009;3;9;39;26;"2009-09-26 00:00:00"
1760;2010;2;5;5;27;2009;3;9;40;27;"2009-09-27 00:00:00"
1761;2010;2;5;5;28;2009;3;9;40;28;"2009-09-28 00:00:00"
1762;2010;2;5;5;29;2009;3;9;40;29;"2009-09-29 00:00:00"
1763;2010;2;5;5;30;2009;3;9;40;30;"2009-09-30 00:00:00"
1764;2010;2;6;5;1;2009;4;10;40;1;"2009-10-01 00:00:00"
1765;2010;2;6;5;2;2009;4;10;40;2;"2009-10-02 00:00:00"
1766;2010;2;6;5;3;2009;4;10;40;3;"2009-10-03 00:00:00"
1767;2010;2;6;6;4;2009;4;10;41;4;"2009-10-04 00:00:00"
1768;2010;2;6;6;5;2009;4;10;41;5;"2009-10-05 00:00:00"
1769;2010;2;6;6;6;2009;4;10;41;6;"2009-10-06 00:00:00"
1770;2010;2;6;6;7;2009;4;10;41;7;"2009-10-07 00:00:00"
1771;2010;2;6;6;8;2009;4;10;41;8;"2009-10-08 00:00:00"
1772;2010;2;6;6;9;2009;4;10;41;9;"2009-10-09 00:00:00"
1773;2010;2;6;6;10;2009;4;10;41;10;"2009-10-10 00:00:00"
1774;2010;2;6;7;11;2009;4;10;42;11;"2009-10-11 00:00:00"
1775;2010;2;6;7;12;2009;4;10;42;12;"2009-10-12 00:00:00"
1776;2010;2;6;7;13;2009;4;10;42;13;"2009-10-13 00:00:00"
1777;2010;2;6;7;14;2009;4;10;42;14;"2009-10-14 00:00:00"
1778;2010;2;6;7;15;2009;4;10;42;15;"2009-10-15 00:00:00"
1779;2010;2;6;7;16;2009;4;10;42;16;"2009-10-16 00:00:00"
1780;2010;2;6;7;17;2009;4;10;42;17;"2009-10-17 00:00:00"
1781;2010;2;6;8;18;2009;4;10;43;18;"2009-10-18 00:00:00"
1782;2010;2;6;8;19;2009;4;10;43;19;"2009-10-19 00:00:00"
1783;2010;2;6;8;20;2009;4;10;43;20;"2009-10-20 00:00:00"
1784;2010;2;6;8;21;2009;4;10;43;21;"2009-10-21 00:00:00"
1785;2010;2;6;8;22;2009;4;10;43;22;"2009-10-22 00:00:00"
1786;2010;2;6;8;23;2009;4;10;43;23;"2009-10-23 00:00:00"
1787;2010;2;6;8;24;2009;4;10;43;24;"2009-10-24 00:00:00"
1788;2010;2;6;9;25;2009;4;10;44;25;"2009-10-25 00:00:00"
1789;2010;2;6;9;26;2009;4;10;44;26;"2009-10-26 00:00:00"
1790;2010;2;6;9;27;2009;4;10;44;27;"2009-10-27 00:00:00"
1791;2010;2;6;9;28;2009;4;10;44;28;"2009-10-28 00:00:00"
1792;2010;2;6;9;29;2009;4;10;44;29;"2009-10-29 00:00:00"
1793;2010;2;6;9;30;2009;4;10;44;30;"2009-10-30 00:00:00"
1794;2010;2;6;9;31;2009;4;10;44;31;"2009-10-31 00:00:00"
1795;2010;3;7;10;1;2009;4;11;45;1;"2009-11-01 00:00:00"
1796;2010;3;7;10;2;2009;4;11;45;2;"2009-11-02 00:00:00"
1797;2010;3;7;10;3;2009;4;11;45;3;"2009-11-03 00:00:00"
1798;2010;3;7;10;4;2009;4;11;45;4;"2009-11-04 00:00:00"
1799;2010;3;7;10;5;2009;4;11;45;5;"2009-11-05 00:00:00"
1800;2010;3;7;10;6;2009;4;11;45;6;"2009-11-06 00:00:00"
1801;2010;3;7;10;7;2009;4;11;45;7;"2009-11-07 00:00:00"
1802;2010;3;7;11;8;2009;4;11;46;8;"2009-11-08 00:00:00"
1803;2010;3;7;11;9;2009;4;11;46;9;"2009-11-09 00:00:00"
1804;2010;3;7;11;10;2009;4;11;46;10;"2009-11-10 00:00:00"
1805;2010;3;7;11;11;2009;4;11;46;11;"2009-11-11 00:00:00"
1806;2010;3;7;11;12;2009;4;11;46;12;"2009-11-12 00:00:00"
1807;2010;3;7;11;13;2009;4;11;46;13;"2009-11-13 00:00:00"
1808;2010;3;7;11;14;2009;4;11;46;14;"2009-11-14 00:00:00"
1809;2010;3;7;12;15;2009;4;11;47;15;"2009-11-15 00:00:00"
1810;2010;3;7;12;16;2009;4;11;47;16;"2009-11-16 00:00:00"
1811;2010;3;7;12;17;2009;4;11;47;17;"2009-11-17 00:00:00"
1812;2010;3;7;12;18;2009;4;11;47;18;"2009-11-18 00:00:00"
1813;2010;3;7;12;19;2009;4;11;47;19;"2009-11-19 00:00:00"
1814;2010;3;7;12;20;2009;4;11;47;20;"2009-11-20 00:00:00"
1815;2010;3;7;12;21;2009;4;11;47;21;"2009-11-21 00:00:00"
1816;2010;3;7;13;22;2009;4;11;48;22;"2009-11-22 00:00:00"
1817;2010;3;7;13;23;2009;4;11;48;23;"2009-11-23 00:00:00"
1818;2010;3;7;13;24;2009;4;11;48;24;"2009-11-24 00:00:00"
1819;2010;3;7;13;25;2009;4;11;48;25;"2009-11-25 00:00:00"
1820;2010;3;7;13;26;2009;4;11;48;26;"2009-11-26 00:00:00"
1821;2010;3;7;13;27;2009;4;11;48;27;"2009-11-27 00:00:00"
1822;2010;3;7;13;28;2009;4;11;48;28;"2009-11-28 00:00:00"
1823;2010;3;7;14;29;2009;4;11;49;29;"2009-11-29 00:00:00"
1824;2010;3;7;14;30;2009;4;11;49;30;"2009-11-30 00:00:00"
1825;2010;3;8;14;1;2009;4;12;49;1;"2009-12-01 00:00:00"
1826;2010;3;8;14;2;2009;4;12;49;2;"2009-12-02 00:00:00"
1827;2010;3;8;14;3;2009;4;12;49;3;"2009-12-03 00:00:00"
1828;2010;3;8;14;4;2009;4;12;49;4;"2009-12-04 00:00:00"
1829;2010;3;8;14;5;2009;4;12;49;5;"2009-12-05 00:00:00"
1830;2010;3;8;15;6;2009;4;12;50;6;"2009-12-06 00:00:00"
1831;2010;3;8;15;7;2009;4;12;50;7;"2009-12-07 00:00:00"
1832;2010;3;8;15;8;2009;4;12;50;8;"2009-12-08 00:00:00"
1833;2010;3;8;15;9;2009;4;12;50;9;"2009-12-09 00:00:00"
1834;2010;3;8;15;10;2009;4;12;50;10;"2009-12-10 00:00:00"
1835;2010;3;8;15;11;2009;4;12;50;11;"2009-12-11 00:00:00"
1836;2010;3;8;15;12;2009;4;12;50;12;"2009-12-12 00:00:00"
1837;2010;3;8;16;13;2009;4;12;51;13;"2009-12-13 00:00:00"
1838;2010;3;8;16;14;2009;4;12;51;14;"2009-12-14 00:00:00"
1839;2010;3;8;16;15;2009;4;12;51;15;"2009-12-15 00:00:00"
1840;2010;3;8;16;16;2009;4;12;51;16;"2009-12-16 00:00:00"
1841;2010;3;8;16;17;2009;4;12;51;17;"2009-12-17 00:00:00"
1842;2010;3;8;16;18;2009;4;12;51;18;"2009-12-18 00:00:00"
1843;2010;3;8;16;19;2009;4;12;51;19;"2009-12-19 00:00:00"
1844;2010;3;8;17;20;2009;4;12;52;20;"2009-12-20 00:00:00"
1845;2010;3;8;17;21;2009;4;12;52;21;"2009-12-21 00:00:00"
1846;2010;3;8;17;22;2009;4;12;52;22;"2009-12-22 00:00:00"
1847;2010;3;8;17;23;2009;4;12;52;23;"2009-12-23 00:00:00"
1848;2010;3;8;17;24;2009;4;12;52;24;"2009-12-24 00:00:00"
1849;2010;3;8;17;25;2009;4;12;52;25;"2009-12-25 00:00:00"
1850;2010;3;8;17;26;2009;4;12;52;26;"2009-12-26 00:00:00"
1851;2010;3;8;18;27;2009;4;12;1;27;"2009-12-27 00:00:00"
1852;2010;3;8;18;28;2009;4;12;1;28;"2009-12-28 00:00:00"
1853;2010;3;8;18;29;2009;4;12;1;29;"2009-12-29 00:00:00"
1854;2010;3;8;18;30;2009;4;12;1;30;"2009-12-30 00:00:00"
1855;2010;3;8;18;31;2009;4;12;1;31;"2009-12-31 00:00:00"
1856;2010;3;9;18;1;2010;1;1;1;1;"2010-01-01 00:00:00"
1857;2010;3;9;18;2;2010;1;1;1;2;"2010-01-02 00:00:00"
1858;2010;3;9;19;3;2010;1;1;2;3;"2010-01-03 00:00:00"
1859;2010;3;9;19;4;2010;1;1;2;4;"2010-01-04 00:00:00"
1860;2010;3;9;19;5;2010;1;1;2;5;"2010-01-05 00:00:00"
1861;2010;3;9;19;6;2010;1;1;2;6;"2010-01-06 00:00:00"
1862;2010;3;9;19;7;2010;1;1;2;7;"2010-01-07 00:00:00"
1863;2010;3;9;19;8;2010;1;1;2;8;"2010-01-08 00:00:00"
1864;2010;3;9;19;9;2010;1;1;2;9;"2010-01-09 00:00:00"
1865;2010;3;9;20;10;2010;1;1;3;10;"2010-01-10 00:00:00"
1866;2010;3;9;20;11;2010;1;1;3;11;"2010-01-11 00:00:00"
1867;2010;3;9;20;12;2010;1;1;3;12;"2010-01-12 00:00:00"
1868;2010;3;9;20;13;2010;1;1;3;13;"2010-01-13 00:00:00"
1869;2010;3;9;20;14;2010;1;1;3;14;"2010-01-14 00:00:00"
1870;2010;3;9;20;15;2010;1;1;3;15;"2010-01-15 00:00:00"
1871;2010;3;9;20;16;2010;1;1;3;16;"2010-01-16 00:00:00"
1872;2010;3;9;21;17;2010;1;1;4;17;"2010-01-17 00:00:00"
1873;2010;3;9;21;18;2010;1;1;4;18;"2010-01-18 00:00:00"
1874;2010;3;9;21;19;2010;1;1;4;19;"2010-01-19 00:00:00"
1875;2010;3;9;21;20;2010;1;1;4;20;"2010-01-20 00:00:00"
1876;2010;3;9;21;21;2010;1;1;4;21;"2010-01-21 00:00:00"
1877;2010;3;9;21;22;2010;1;1;4;22;"2010-01-22 00:00:00"
1878;2010;3;9;21;23;2010;1;1;4;23;"2010-01-23 00:00:00"
1879;2010;3;9;22;24;2010;1;1;5;24;"2010-01-24 00:00:00"
1880;2010;3;9;22;25;2010;1;1;5;25;"2010-01-25 00:00:00"
1881;2010;3;9;22;26;2010;1;1;5;26;"2010-01-26 00:00:00"
1882;2010;3;9;22;27;2010;1;1;5;27;"2010-01-27 00:00:00"
1883;2010;3;9;22;28;2010;1;1;5;28;"2010-01-28 00:00:00"
1884;2010;3;9;22;29;2010;1;1;5;29;"2010-01-29 00:00:00"
1885;2010;3;9;22;30;2010;1;1;5;30;"2010-01-30 00:00:00"
1886;2010;3;9;23;31;2010;1;1;6;31;"2010-01-31 00:00:00"
1887;2010;4;10;23;1;2010;1;2;6;1;"2010-02-01 00:00:00"
1888;2010;4;10;23;2;2010;1;2;6;2;"2010-02-02 00:00:00"
1889;2010;4;10;23;3;2010;1;2;6;3;"2010-02-03 00:00:00"
1890;2010;4;10;23;4;2010;1;2;6;4;"2010-02-04 00:00:00"
1891;2010;4;10;23;5;2010;1;2;6;5;"2010-02-05 00:00:00"
1892;2010;4;10;23;6;2010;1;2;6;6;"2010-02-06 00:00:00"
1893;2010;4;10;24;7;2010;1;2;7;7;"2010-02-07 00:00:00"
1894;2010;4;10;24;8;2010;1;2;7;8;"2010-02-08 00:00:00"
1895;2010;4;10;24;9;2010;1;2;7;9;"2010-02-09 00:00:00"
1896;2010;4;10;24;10;2010;1;2;7;10;"2010-02-10 00:00:00"
1897;2010;4;10;24;11;2010;1;2;7;11;"2010-02-11 00:00:00"
1898;2010;4;10;24;12;2010;1;2;7;12;"2010-02-12 00:00:00"
1899;2010;4;10;24;13;2010;1;2;7;13;"2010-02-13 00:00:00"
1900;2010;4;10;25;14;2010;1;2;8;14;"2010-02-14 00:00:00"
1901;2010;4;10;25;15;2010;1;2;8;15;"2010-02-15 00:00:00"
1902;2010;4;10;25;16;2010;1;2;8;16;"2010-02-16 00:00:00"
1903;2010;4;10;25;17;2010;1;2;8;17;"2010-02-17 00:00:00"
1904;2010;4;10;25;18;2010;1;2;8;18;"2010-02-18 00:00:00"
1905;2010;4;10;25;19;2010;1;2;8;19;"2010-02-19 00:00:00"
1906;2010;4;10;25;20;2010;1;2;8;20;"2010-02-20 00:00:00"
1907;2010;4;10;26;21;2010;1;2;9;21;"2010-02-21 00:00:00"
1908;2010;4;10;26;22;2010;1;2;9;22;"2010-02-22 00:00:00"
1909;2010;4;10;26;23;2010;1;2;9;23;"2010-02-23 00:00:00"
1910;2010;4;10;26;24;2010;1;2;9;24;"2010-02-24 00:00:00"
1911;2010;4;10;26;25;2010;1;2;9;25;"2010-02-25 00:00:00"
1912;2010;4;10;26;26;2010;1;2;9;26;"2010-02-26 00:00:00"
1913;2010;4;10;26;27;2010;1;2;9;27;"2010-02-27 00:00:00"
1914;2010;4;10;27;28;2010;1;2;10;28;"2010-02-28 00:00:00"
1915;2010;4;11;27;1;2010;1;3;10;1;"2010-03-01 00:00:00"
1916;2010;4;11;27;2;2010;1;3;10;2;"2010-03-02 00:00:00"
1917;2010;4;11;27;3;2010;1;3;10;3;"2010-03-03 00:00:00"
1918;2010;4;11;27;4;2010;1;3;10;4;"2010-03-04 00:00:00"
1919;2010;4;11;27;5;2010;1;3;10;5;"2010-03-05 00:00:00"
1920;2010;4;11;27;6;2010;1;3;10;6;"2010-03-06 00:00:00"
1921;2010;4;11;28;7;2010;1;3;11;7;"2010-03-07 00:00:00"
1922;2010;4;11;28;8;2010;1;3;11;8;"2010-03-08 00:00:00"
1923;2010;4;11;28;9;2010;1;3;11;9;"2010-03-09 00:00:00"
1924;2010;4;11;28;10;2010;1;3;11;10;"2010-03-10 00:00:00"
1925;2010;4;11;28;11;2010;1;3;11;11;"2010-03-11 00:00:00"
1926;2010;4;11;28;12;2010;1;3;11;12;"2010-03-12 00:00:00"
1927;2010;4;11;28;13;2010;1;3;11;13;"2010-03-13 00:00:00"
1928;2010;4;11;29;14;2010;1;3;12;14;"2010-03-14 00:00:00"
1929;2010;4;11;29;15;2010;1;3;12;15;"2010-03-15 00:00:00"
1930;2010;4;11;29;16;2010;1;3;12;16;"2010-03-16 00:00:00"
1931;2010;4;11;29;17;2010;1;3;12;17;"2010-03-17 00:00:00"
1932;2010;4;11;29;18;2010;1;3;12;18;"2010-03-18 00:00:00"
1933;2010;4;11;29;19;2010;1;3;12;19;"2010-03-19 00:00:00"
1934;2010;4;11;29;20;2010;1;3;12;20;"2010-03-20 00:00:00"
1935;2010;4;11;30;21;2010;1;3;13;21;"2010-03-21 00:00:00"
1936;2010;4;11;30;22;2010;1;3;13;22;"2010-03-22 00:00:00"
1937;2010;4;11;30;23;2010;1;3;13;23;"2010-03-23 00:00:00"
1938;2010;4;11;30;24;2010;1;3;13;24;"2010-03-24 00:00:00"
1939;2010;4;11;30;25;2010;1;3;13;25;"2010-03-25 00:00:00"
1940;2010;4;11;30;26;2010;1;3;13;26;"2010-03-26 00:00:00"
1941;2010;4;11;30;27;2010;1;3;13;27;"2010-03-27 00:00:00"
1942;2010;4;11;31;28;2010;1;3;14;28;"2010-03-28 00:00:00"
1943;2010;4;11;31;29;2010;1;3;14;29;"2010-03-29 00:00:00"
1944;2010;4;11;31;30;2010;1;3;14;30;"2010-03-30 00:00:00"
1945;2010;4;11;31;31;2010;1;3;14;31;"2010-03-31 00:00:00"
1946;2010;4;12;31;1;2010;2;4;14;1;"2010-04-01 00:00:00"
1947;2010;4;12;31;2;2010;2;4;14;2;"2010-04-02 00:00:00"
1948;2010;4;12;31;3;2010;2;4;14;3;"2010-04-03 00:00:00"
1949;2010;4;12;32;4;2010;2;4;15;4;"2010-04-04 00:00:00"
1950;2010;4;12;32;5;2010;2;4;15;5;"2010-04-05 00:00:00"
1951;2010;4;12;32;6;2010;2;4;15;6;"2010-04-06 00:00:00"
1952;2010;4;12;32;7;2010;2;4;15;7;"2010-04-07 00:00:00"
1953;2010;4;12;32;8;2010;2;4;15;8;"2010-04-08 00:00:00"
1954;2010;4;12;32;9;2010;2;4;15;9;"2010-04-09 00:00:00"
1955;2010;4;12;32;10;2010;2;4;15;10;"2010-04-10 00:00:00"
1956;2010;4;12;33;11;2010;2;4;16;11;"2010-04-11 00:00:00"
1957;2010;4;12;33;12;2010;2;4;16;12;"2010-04-12 00:00:00"
1958;2010;4;12;33;13;2010;2;4;16;13;"2010-04-13 00:00:00"
1959;2010;4;12;33;14;2010;2;4;16;14;"2010-04-14 00:00:00"
1960;2010;4;12;33;15;2010;2;4;16;15;"2010-04-15 00:00:00"
1961;2010;4;12;33;16;2010;2;4;16;16;"2010-04-16 00:00:00"
1962;2010;4;12;33;17;2010;2;4;16;17;"2010-04-17 00:00:00"
1963;2010;4;12;34;18;2010;2;4;17;18;"2010-04-18 00:00:00"
1964;2010;4;12;34;19;2010;2;4;17;19;"2010-04-19 00:00:00"
1965;2010;4;12;34;20;2010;2;4;17;20;"2010-04-20 00:00:00"
1966;2010;4;12;34;21;2010;2;4;17;21;"2010-04-21 00:00:00"
1967;2010;4;12;34;22;2010;2;4;17;22;"2010-04-22 00:00:00"
1968;2010;4;12;34;23;2010;2;4;17;23;"2010-04-23 00:00:00"
1969;2010;4;12;34;24;2010;2;4;17;24;"2010-04-24 00:00:00"
1970;2010;4;12;35;25;2010;2;4;18;25;"2010-04-25 00:00:00"
1971;2010;4;12;35;26;2010;2;4;18;26;"2010-04-26 00:00:00"
1972;2010;4;12;35;27;2010;2;4;18;27;"2010-04-27 00:00:00"
1973;2010;4;12;35;28;2010;2;4;18;28;"2010-04-28 00:00:00"
1974;2010;4;12;35;29;2010;2;4;18;29;"2010-04-29 00:00:00"
1975;2010;4;12;35;30;2010;2;4;18;30;"2010-04-30 00:00:00"
1976;2011;1;1;35;1;2010;2;5;18;1;"2010-05-01 00:00:00"
1977;2011;1;1;36;2;2010;2;5;19;2;"2010-05-02 00:00:00"
1978;2011;1;1;36;3;2010;2;5;19;3;"2010-05-03 00:00:00"
1979;2011;1;1;36;4;2010;2;5;19;4;"2010-05-04 00:00:00"
1980;2011;1;1;36;5;2010;2;5;19;5;"2010-05-05 00:00:00"
1981;2011;1;1;36;6;2010;2;5;19;6;"2010-05-06 00:00:00"
1982;2011;1;1;36;7;2010;2;5;19;7;"2010-05-07 00:00:00"
1983;2011;1;1;36;8;2010;2;5;19;8;"2010-05-08 00:00:00"
1984;2011;1;1;37;9;2010;2;5;20;9;"2010-05-09 00:00:00"
1985;2011;1;1;37;10;2010;2;5;20;10;"2010-05-10 00:00:00"
1986;2011;1;1;37;11;2010;2;5;20;11;"2010-05-11 00:00:00"
1987;2011;1;1;37;12;2010;2;5;20;12;"2010-05-12 00:00:00"
1988;2011;1;1;37;13;2010;2;5;20;13;"2010-05-13 00:00:00"
1989;2011;1;1;37;14;2010;2;5;20;14;"2010-05-14 00:00:00"
1990;2011;1;1;37;15;2010;2;5;20;15;"2010-05-15 00:00:00"
1991;2011;1;1;38;16;2010;2;5;21;16;"2010-05-16 00:00:00"
1992;2011;1;1;38;17;2010;2;5;21;17;"2010-05-17 00:00:00"
1993;2011;1;1;38;18;2010;2;5;21;18;"2010-05-18 00:00:00"
1994;2011;1;1;38;19;2010;2;5;21;19;"2010-05-19 00:00:00"
1995;2011;1;1;38;20;2010;2;5;21;20;"2010-05-20 00:00:00"
1996;2011;1;1;38;21;2010;2;5;21;21;"2010-05-21 00:00:00"
1997;2011;1;1;38;22;2010;2;5;21;22;"2010-05-22 00:00:00"
1998;2011;1;1;39;23;2010;2;5;22;23;"2010-05-23 00:00:00"
1999;2011;1;1;39;24;2010;2;5;22;24;"2010-05-24 00:00:00"
2000;2011;1;1;39;25;2010;2;5;22;25;"2010-05-25 00:00:00"
2001;2011;1;1;39;26;2010;2;5;22;26;"2010-05-26 00:00:00"
2002;2011;1;1;39;27;2010;2;5;22;27;"2010-05-27 00:00:00"
2003;2011;1;1;39;28;2010;2;5;22;28;"2010-05-28 00:00:00"
2004;2011;1;1;39;29;2010;2;5;22;29;"2010-05-29 00:00:00"
2005;2011;1;1;40;30;2010;2;5;23;30;"2010-05-30 00:00:00"
2006;2011;1;1;40;31;2010;2;5;23;31;"2010-05-31 00:00:00"
2007;2011;1;2;40;1;2010;2;6;23;1;"2010-06-01 00:00:00"
2008;2011;1;2;40;2;2010;2;6;23;2;"2010-06-02 00:00:00"
2009;2011;1;2;40;3;2010;2;6;23;3;"2010-06-03 00:00:00"
2010;2011;1;2;40;4;2010;2;6;23;4;"2010-06-04 00:00:00"
2011;2011;1;2;40;5;2010;2;6;23;5;"2010-06-05 00:00:00"
2012;2011;1;2;41;6;2010;2;6;24;6;"2010-06-06 00:00:00"
2013;2011;1;2;41;7;2010;2;6;24;7;"2010-06-07 00:00:00"
2014;2011;1;2;41;8;2010;2;6;24;8;"2010-06-08 00:00:00"
2015;2011;1;2;41;9;2010;2;6;24;9;"2010-06-09 00:00:00"
2016;2011;1;2;41;10;2010;2;6;24;10;"2010-06-10 00:00:00"
2017;2011;1;2;41;11;2010;2;6;24;11;"2010-06-11 00:00:00"
2018;2011;1;2;41;12;2010;2;6;24;12;"2010-06-12 00:00:00"
2019;2011;1;2;42;13;2010;2;6;25;13;"2010-06-13 00:00:00"
2020;2011;1;2;42;14;2010;2;6;25;14;"2010-06-14 00:00:00"
2021;2011;1;2;42;15;2010;2;6;25;15;"2010-06-15 00:00:00"
2022;2011;1;2;42;16;2010;2;6;25;16;"2010-06-16 00:00:00"
2023;2011;1;2;42;17;2010;2;6;25;17;"2010-06-17 00:00:00"
2024;2011;1;2;42;18;2010;2;6;25;18;"2010-06-18 00:00:00"
2025;2011;1;2;42;19;2010;2;6;25;19;"2010-06-19 00:00:00"
2026;2011;1;2;43;20;2010;2;6;26;20;"2010-06-20 00:00:00"
2027;2011;1;2;43;21;2010;2;6;26;21;"2010-06-21 00:00:00"
2028;2011;1;2;43;22;2010;2;6;26;22;"2010-06-22 00:00:00"
2029;2011;1;2;43;23;2010;2;6;26;23;"2010-06-23 00:00:00"
2030;2011;1;2;43;24;2010;2;6;26;24;"2010-06-24 00:00:00"
2031;2011;1;2;43;25;2010;2;6;26;25;"2010-06-25 00:00:00"
2032;2011;1;2;43;26;2010;2;6;26;26;"2010-06-26 00:00:00"
2033;2011;1;2;44;27;2010;2;6;27;27;"2010-06-27 00:00:00"
2034;2011;1;2;44;28;2010;2;6;27;28;"2010-06-28 00:00:00"
2035;2011;1;2;44;29;2010;2;6;27;29;"2010-06-29 00:00:00"
2036;2011;1;2;44;30;2010;2;6;27;30;"2010-06-30 00:00:00"
2037;2011;1;3;44;1;2010;3;7;27;1;"2010-07-01 00:00:00"
2038;2011;1;3;44;2;2010;3;7;27;2;"2010-07-02 00:00:00"
2039;2011;1;3;44;3;2010;3;7;27;3;"2010-07-03 00:00:00"
2040;2011;1;3;45;4;2010;3;7;28;4;"2010-07-04 00:00:00"
2041;2011;1;3;45;5;2010;3;7;28;5;"2010-07-05 00:00:00"
2042;2011;1;3;45;6;2010;3;7;28;6;"2010-07-06 00:00:00"
2043;2011;1;3;45;7;2010;3;7;28;7;"2010-07-07 00:00:00"
2044;2011;1;3;45;8;2010;3;7;28;8;"2010-07-08 00:00:00"
2045;2011;1;3;45;9;2010;3;7;28;9;"2010-07-09 00:00:00"
2046;2011;1;3;45;10;2010;3;7;28;10;"2010-07-10 00:00:00"
2047;2011;1;3;46;11;2010;3;7;29;11;"2010-07-11 00:00:00"
2048;2011;1;3;46;12;2010;3;7;29;12;"2010-07-12 00:00:00"
2049;2011;1;3;46;13;2010;3;7;29;13;"2010-07-13 00:00:00"
2050;2011;1;3;46;14;2010;3;7;29;14;"2010-07-14 00:00:00"
2051;2011;1;3;46;15;2010;3;7;29;15;"2010-07-15 00:00:00"
2052;2011;1;3;46;16;2010;3;7;29;16;"2010-07-16 00:00:00"
2053;2011;1;3;46;17;2010;3;7;29;17;"2010-07-17 00:00:00"
2054;2011;1;3;47;18;2010;3;7;30;18;"2010-07-18 00:00:00"
2055;2011;1;3;47;19;2010;3;7;30;19;"2010-07-19 00:00:00"
2056;2011;1;3;47;20;2010;3;7;30;20;"2010-07-20 00:00:00"
2057;2011;1;3;47;21;2010;3;7;30;21;"2010-07-21 00:00:00"
2058;2011;1;3;47;22;2010;3;7;30;22;"2010-07-22 00:00:00"
2059;2011;1;3;47;23;2010;3;7;30;23;"2010-07-23 00:00:00"
2060;2011;1;3;47;24;2010;3;7;30;24;"2010-07-24 00:00:00"
2061;2011;1;3;48;25;2010;3;7;31;25;"2010-07-25 00:00:00"
2062;2011;1;3;48;26;2010;3;7;31;26;"2010-07-26 00:00:00"
2063;2011;1;3;48;27;2010;3;7;31;27;"2010-07-27 00:00:00"
2064;2011;1;3;48;28;2010;3;7;31;28;"2010-07-28 00:00:00"
2065;2011;1;3;48;29;2010;3;7;31;29;"2010-07-29 00:00:00"
2066;2011;1;3;48;30;2010;3;7;31;30;"2010-07-30 00:00:00"
2067;2011;1;3;48;31;2010;3;7;31;31;"2010-07-31 00:00:00"
2068;2011;2;4;49;1;2010;3;8;32;1;"2010-08-01 00:00:00"
2069;2011;2;4;49;2;2010;3;8;32;2;"2010-08-02 00:00:00"
2070;2011;2;4;49;3;2010;3;8;32;3;"2010-08-03 00:00:00"
2071;2011;2;4;49;4;2010;3;8;32;4;"2010-08-04 00:00:00"
2072;2011;2;4;49;5;2010;3;8;32;5;"2010-08-05 00:00:00"
2073;2011;2;4;49;6;2010;3;8;32;6;"2010-08-06 00:00:00"
2074;2011;2;4;49;7;2010;3;8;32;7;"2010-08-07 00:00:00"
2075;2011;2;4;50;8;2010;3;8;33;8;"2010-08-08 00:00:00"
2076;2011;2;4;50;9;2010;3;8;33;9;"2010-08-09 00:00:00"
2077;2011;2;4;50;10;2010;3;8;33;10;"2010-08-10 00:00:00"
2078;2011;2;4;50;11;2010;3;8;33;11;"2010-08-11 00:00:00"
2079;2011;2;4;50;12;2010;3;8;33;12;"2010-08-12 00:00:00"
2080;2011;2;4;50;13;2010;3;8;33;13;"2010-08-13 00:00:00"
2081;2011;2;4;50;14;2010;3;8;33;14;"2010-08-14 00:00:00"
2082;2011;2;4;51;15;2010;3;8;34;15;"2010-08-15 00:00:00"
2083;2011;2;4;51;16;2010;3;8;34;16;"2010-08-16 00:00:00"
2084;2011;2;4;51;17;2010;3;8;34;17;"2010-08-17 00:00:00"
2085;2011;2;4;51;18;2010;3;8;34;18;"2010-08-18 00:00:00"
2086;2011;2;4;51;19;2010;3;8;34;19;"2010-08-19 00:00:00"
2087;2011;2;4;51;20;2010;3;8;34;20;"2010-08-20 00:00:00"
2088;2011;2;4;51;21;2010;3;8;34;21;"2010-08-21 00:00:00"
2089;2011;2;4;52;22;2010;3;8;35;22;"2010-08-22 00:00:00"
2090;2011;2;4;52;23;2010;3;8;35;23;"2010-08-23 00:00:00"
2091;2011;2;4;52;24;2010;3;8;35;24;"2010-08-24 00:00:00"
2092;2011;2;4;52;25;2010;3;8;35;25;"2010-08-25 00:00:00"
2093;2011;2;4;52;26;2010;3;8;35;26;"2010-08-26 00:00:00"
2094;2011;2;4;52;27;2010;3;8;35;27;"2010-08-27 00:00:00"
2095;2011;2;4;52;28;2010;3;8;35;28;"2010-08-28 00:00:00"
2096;2011;2;4;1;29;2010;3;8;36;29;"2010-08-29 00:00:00"
2097;2011;2;4;1;30;2010;3;8;36;30;"2010-08-30 00:00:00"
2098;2011;2;4;1;31;2010;3;8;36;31;"2010-08-31 00:00:00"
2099;2011;2;5;1;1;2010;3;9;36;1;"2010-09-01 00:00:00"
2100;2011;2;5;1;2;2010;3;9;36;2;"2010-09-02 00:00:00"
2101;2011;2;5;1;3;2010;3;9;36;3;"2010-09-03 00:00:00"
2102;2011;2;5;1;4;2010;3;9;36;4;"2010-09-04 00:00:00"
