invoice;salesDate;qty;discounted;Customer_ID;Product_ID;SALES
16813;23/03/08;150;0;26; 34;51000.0
16834;07/07/08;110;0;32; 34;37400.0
16933;26/04/09;57;0;13; 34;19380.0
17037;17/07/05;93;0;17; 34;31620.0
17056;21/06/09;110;0;17; 34;37400.0
17076;05/11/05;106;0;39; 34;36040.0
17078;23/08/09;77;0;13; 34;26180.0
17176;27/05/05;191;0;10; 34;64940.0
17245;08/05/07;142;0;32; 34;48280.0
17291;05/01/10;168;0;23; 34;57120.0
17333;29/03/05;12;0;40; 34;4080.0
17456;14/02/08;153;0;4; 34;52020.0
17477;18/09/09;173;0;16; 34;58820.0
17589;28/07/09;97;0;37; 34;32980.0
17618;30/12/07;24;0;10; 34;8160.0
17764;06/02/05;183;0;1; 34;62220.0
17899;05/09/08;115;0;35; 34;39100.0
17908;28/09/07;95;0;40; 34;32300.0
17913;11/12/09;30;0;21; 34;10200.0
17934;31/03/10;134;0;5; 34;45560.0
17998;14/11/06;39;0;37; 34;13260.0
18005;28/03/07;67;0;34; 34;22780.0
18052;23/06/06;75;0;30; 34;25500.0
18180;27/11/07;109;0;28; 34;37060.0
18208;26/10/10;135;0;26; 34;45900.0
18394;17/06/06;164;0;39; 34;55760.0
18402;09/02/05;42;0;10; 34;14280.0
18625;19/05/09;35;0;7; 34;11900.0
18717;25/09/10;55;0;6; 34;18700.0
18748;05/11/09;186;0;40; 34;63240.0
18843;19/07/05;41;0;13; 34;13940.0
18920;25/05/10;16;0;28; 34;5440.0
19192;26/02/06;134;0;28; 34;45560.0
19270;09/01/07;43;0;29; 34;14620.0
19317;19/01/10;198;0;11; 34;67320.0
19320;08/03/06;138;0;23; 34;46920.0
19414;12/01/10;27;0;12; 34;9180.0
19427;28/10/10;167;0;37; 34;56780.0
19468;06/01/06;63;0;28; 34;21420.0
19525;28/04/10;188;0;1; 34;63920.0
19528;30/04/10;170;0;16; 34;57800.0
19767;26/03/07;100;0;14; 34;34000.0
19829;29/09/05;172;0;17; 34;58480.0
19853;08/07/06;60;0;33; 34;20400.0
19884;08/01/06;64;0;2; 34;21760.0
19956;12/03/08;86;0;26; 34;29240.0
20062;19/07/09;150;0;5; 34;51000.0
20148;07/05/07;156;0;26; 34;53040.0
20311;12/12/08;128;0;13; 34;43520.0
20457;23/01/07;149;0;20; 34;50660.0
20461;19/11/05;187;0;33; 34;63580.0
20705;03/07/08;124;0;25; 34;42160.0
20795;22/01/06;158;0;25; 34;53720.0
21105;19/10/05;149;0;11; 34;50660.0
21159;06/01/10;97;0;10; 34;32980.0
21167;02/02/08;135;0;34; 34;45900.0
21203;02/11/09;128;0;8; 34;43520.0
21259;12/10/05;56;0;10; 34;19040.0
21364;31/12/09;37;0;22; 34;12580.0
21553;01/08/06;145;0;1; 34;49300.0
21586;04/10/06;118;0;17; 34;40120.0
21626;24/06/08;165;0;11; 34;56100.0
21637;03/09/08;35;0;18; 34;11900.0
21690;15/01/09;135;0;36; 34;45900.0
21707;21/05/06;119;0;24; 34;40460.0
21728;04/11/07;163;0;37; 34;55420.0
21796;23/05/07;123;0;38; 34;41820.0
21834;14/07/10;189;0;40; 34;64260.0
21936;12/12/06;158;0;18; 34;53720.0
21950;06/03/06;102;0;24; 34;34680.0
21996;10/08/06;21;0;21; 34;7140.0
22064;29/05/09;33;0;37; 34;11220.0
22138;30/11/06;156;0;8; 34;53040.0
22262;26/08/09;31;0;4; 34;10540.0
22265;22/09/10;116;0;18; 34;39440.0
22290;09/04/10;79;0;15; 34;26860.0
22293;06/06/07;136;0;3; 34;46240.0
22357;10/05/06;151;0;15; 34;51340.0
22492;19/02/10;24;0;11; 34;8160.0
22697;09/10/10;113;0;33; 34;38420.0
23027;24/07/08;187;0;12; 34;63580.0
23029;21/10/08;62;0;22; 34;21080.0
23031;17/01/09;149;0;19; 34;50660.0
23055;03/01/10;24;0;30; 34;8160.0
23069;23/09/09;175;0;34; 34;59500.0
23098;02/05/06;13;0;9; 34;4420.0
23134;28/11/09;110;0;4; 34;37400.0
23367;12/08/09;21;0;29; 34;7140.0
23397;08/08/07;200;0;17; 34;68000.0
23466;22/02/07;73;0;9; 34;24820.0
23499;25/07/06;145;0;34; 34;49300.0
23528;24/01/10;191;0;28; 34;64940.0
23545;11/06/07;43;0;13; 34;14620.0
23615;11/09/08;146;0;26; 34;49640.0
23646;22/11/05;119;0;40; 34;40460.0
23649;11/10/07;12;0;40; 34;4080.0
23743;23/05/06;79;0;4; 34;26860.0
23757;27/08/07;61;0;24; 34;20740.0
23818;28/05/08;151;0;28; 34;51340.0
23837;10/06/10;110;0;22; 34;37400.0
23863;14/01/09;120;0;3; 34;40800.0
23882;21/07/09;67;0;12; 34;22780.0
23993;23/08/06;53;0;40; 34;18020.0
24040;09/09/08;43;0;16; 34;14620.0
24062;24/01/06;13;0;10; 34;4420.0
24085;16/11/07;182;0;36; 34;61880.0
24150;11/05/05;62;0;15; 34;21080.0
24180;08/11/07;86;0;31; 34;29240.0
24202;27/07/10;139;0;3; 34;47260.0
24293;10/12/06;171;0;24; 34;58140.0
24309;09/10/06;77;0;38; 34;26180.0
24383;26/10/05;102;0;35; 34;34680.0
24428;09/10/08;11;0;3; 34;3740.0
24450;22/04/10;35;0;14; 34;11900.0
24484;10/07/08;140;0;18; 34;47600.0
24677;09/04/07;34;0;18; 34;11560.0
24686;15/09/06;54;0;18; 34;18360.0
24817;22/08/10;118;0;14; 34;40120.0
24870;03/03/06;25;0;6; 34;8500.0
24934;06/11/07;103;0;20; 34;35020.0
25151;08/02/07;168;0;6; 34;57120.0
25211;07/08/10;63;0;27; 34;21420.0
25335;27/09/09;87;0;12; 34;29580.0
25551;05/10/08;159;0;3; 34;54060.0
25582;20/04/08;180;0;31; 34;61200.0
25722;06/06/07;95;0;23; 34;32300.0
25724;22/01/06;16;0;39; 34;5440.0
25774;01/09/06;93;0;40; 34;31620.0
25777;13/10/09;47;0;11; 34;15980.0
25996;25/07/09;77;0;31; 34;26180.0
26045;16/04/08;47;0;21; 34;15980.0
26120;08/04/06;144;0;32; 34;48960.0
26235;11/06/05;148;0;25; 34;50320.0
26271;09/02/08;41;0;37; 34;13940.0
26283;23/01/08;136;0;32; 34;46240.0
26295;30/12/09;160;0;3; 34;54400.0
26464;04/02/06;139;0;1; 34;47260.0
26502;06/07/08;21;0;11; 34;7140.0
26518;19/10/10;136;0;39; 34;46240.0
26587;06/06/08;88;0;30; 34;29920.0
26743;02/08/05;115;0;38; 34;39100.0
26748;25/01/10;111;0;35; 34;37740.0
26751;25/11/05;196;0;17; 34;66640.0
26764;28/01/08;138;0;39; 34;46920.0
26801;13/10/07;59;0;6; 34;20060.0
26860;16/05/06;150;0;6; 34;51000.0
27033;31/05/09;75;0;7; 34;25500.0
27042;15/06/06;80;0;27; 34;27200.0
27100;22/04/09;146;0;15; 34;49640.0
27159;15/02/06;81;0;17; 34;27540.0
27417;07/11/09;75;0;19; 34;25500.0
27505;20/06/05;106;0;36; 34;36040.0
27729;01/03/06;180;0;14; 34;61200.0
27767;09/03/06;142;0;6; 34;48280.0
27789;04/11/05;132;0;16; 34;44880.0
27806;05/04/06;24;0;15; 34;8160.0
27994;12/10/08;77;0;28; 34;26180.0
28022;19/06/08;189;0;12; 34;64260.0
28285;16/08/08;48;0;16; 34;16320.0
28309;23/07/09;139;0;40; 34;47260.0
28312;08/03/07;188;0;3; 34;63920.0
28407;03/06/09;23;0;27; 34;7820.0
28441;04/10/07;127;0;22; 34;43180.0
28487;26/12/09;187;0;4; 34;63580.0
28547;15/08/07;89;0;31; 34;30260.0
28639;06/11/09;67;0;24; 34;22780.0
28665;20/06/10;68;0;40; 34;23120.0
28744;16/02/09;58;0;32; 34;19720.0
28807;28/04/08;75;0;13; 34;25500.0
28933;23/11/05;24;0;26; 34;8160.0
28984;16/05/08;155;0;29; 34;52700.0
29023;02/01/05;156;0;18; 34;53040.0
29033;11/07/05;96;0;31; 34;32640.0
29118;08/05/10;138;0;21; 34;46920.0
29237;23/11/08;34;0;9; 34;11560.0
29317;08/06/07;147;0;35; 34;49980.0
29325;29/04/05;189;0;17; 34;64260.0
29361;16/09/08;183;0;29; 34;62220.0
29564;13/06/05;95;0;25; 34;32300.0
29739;17/02/10;113;0;18; 34;38420.0
29802;23/12/07;142;0;36; 34;48280.0
29809;25/08/08;67;0;29; 34;22780.0
29823;01/10/08;56;0;9; 34;19040.0
29868;21/09/06;35;0;9; 34;11900.0
29906;13/02/07;20;0;9; 34;6800.0
30120;09/02/06;27;0;28; 34;9180.0
30489;18/01/09;190;0;4; 34;64600.0
30529;17/10/08;134;0;13; 34;45560.0
30530;17/10/09;48;0;13; 34;16320.0
30573;20/02/09;68;0;27; 34;23120.0
30758;17/06/07;37;0;33; 34;12580.0
30767;09/11/09;12;0;22; 34;4080.0
30904;14/11/06;76;0;10; 34;25840.0
30910;10/11/07;16;0;33; 34;5440.0
31101;15/02/05;97;0;14; 34;32980.0
31375;24/10/05;111;0;24; 34;37740.0
31413;20/09/09;199;0;16; 34;67660.0
31583;17/12/07;140;0;31; 34;47600.0
31712;17/06/06;177;0;2; 34;60180.0
31741;03/07/07;141;0;22; 34;47940.0
31987;07/08/09;181;0;8; 34;61540.0
32002;02/05/08;163;0;33; 34;55420.0
32156;06/11/08;45;0;25; 34;15300.0
32186;30/04/08;182;0;12; 34;61880.0
32230;07/11/06;60;0;12; 34;20400.0
32241;22/04/07;19;0;33; 34;6460.0
32321;24/04/07;164;0;25; 34;55760.0
32819;27/12/06;10;0;4; 34;3400.0
32862;10/03/09;29;0;17; 34;9860.0
32865;16/10/05;145;0;4; 34;49300.0
32911;12/08/05;40;0;37; 34;13600.0
32934;08/01/09;120;0;38; 34;40800.0
32960;11/04/07;172;0;15; 34;58480.0
32964;10/11/06;100;0;3; 34;34000.0
33013;07/06/10;102;0;1; 34;34680.0
33065;04/08/07;123;0;30; 34;41820.0
33133;24/12/09;80;0;8; 34;27200.0
33216;10/01/05;187;0;4; 34;63580.0
33301;07/06/06;43;0;12; 34;14620.0
33448;30/05/06;28;0;33; 34;9520.0
33520;27/12/05;61;0;11; 34;20740.0
33635;08/04/05;109;0;29; 34;37060.0
33793;14/05/09;163;0;21; 34;55420.0
33890;01/08/07;181;0;36; 34;61540.0
33931;10/11/09;49;0;28; 34;16660.0
33992;28/03/09;176;0;24; 34;59840.0
34067;14/11/08;109;0;5; 34;37060.0
34073;08/05/09;176;0;30; 34;59840.0
34086;20/09/05;21;0;31; 34;7140.0
34215;14/08/06;88;0;36; 34;29920.0
34259;28/07/09;132;0;17; 34;44880.0
34267;29/04/08;50;0;37; 34;17000.0
34286;24/12/08;194;0;19; 34;65960.0
34311;17/10/05;23;0;36; 34;7820.0
34466;19/08/05;59;0;10; 34;20060.0
34474;27/05/07;61;0;28; 34;20740.0
34483;12/10/08;155;0;14; 34;52700.0
34544;21/10/09;98;0;40; 34;33320.0
34551;21/01/05;33;0;34; 34;11220.0
34676;04/02/05;151;0;6; 34;51340.0
34756;11/11/06;145;0;28; 34;49300.0
34853;11/11/06;25;0;10; 34;8500.0
34901;13/11/08;19;0;14; 34;6460.0
34946;24/03/10;20;0;6; 34;6800.0
34962;13/09/10;159;0;2; 34;54060.0
34965;15/07/10;84;0;38; 34;28560.0
35062;12/05/07;135;0;10; 34;45900.0
35065;29/03/06;117;0;1; 34;39780.0
35170;07/05/06;150;0;37; 34;51000.0
35179;27/11/05;173;0;24; 34;58820.0
35233;01/06/09;108;0;30; 34;36720.0
35255;11/05/07;185;0;19; 34;62900.0
35321;20/06/05;14;0;16; 34;4760.0
35446;04/03/06;188;0;9; 34;63920.0
35475;18/12/08;27;0;8; 34;9180.0
35564;10/06/06;148;0;10; 34;50320.0
35650;15/08/09;180;0;21; 34;61200.0
35793;27/04/08;70;0;38; 34;23800.0
35915;17/04/10;164;0;5; 34;55760.0
35950;09/07/08;105;0;35; 34;35700.0
36038;03/01/10;180;0;12; 34;61200.0
36157;26/07/08;151;0;5; 34;51340.0
36220;19/03/07;22;0;12; 34;7480.0
36298;10/04/08;102;0;17; 34;34680.0
36301;10/04/07;146;0;17; 34;49640.0
36308;04/04/07;138;0;12; 34;46920.0
36374;30/08/05;147;0;34; 34;49980.0
36572;06/12/09;44;0;11; 34;14960.0
36600;13/07/05;44;0;38; 34;14960.0
36635;05/07/10;101;0;23; 34;34340.0
36692;06/01/05;140;0;22; 34;47600.0
36711;17/09/08;23;0;13; 34;7820.0
36718;14/03/08;45;0;26; 34;15300.0
36724;20/08/07;34;0;20; 34;11560.0
36798;01/12/08;119;0;23; 34;40460.0
36815;23/09/05;42;0;32; 34;14280.0
36829;13/05/09;140;0;20; 34;47600.0
36844;19/07/09;44;0;12; 34;14960.0
36875;19/09/09;80;0;4; 34;27200.0
36889;27/06/09;61;0;39; 34;20740.0
36890;20/01/06;20;0;22; 34;6800.0
36964;02/07/05;71;0;33; 34;24140.0
37025;15/05/08;82;0;26; 34;27880.0
37120;23/02/05;63;0;24; 34;21420.0
37233;05/11/07;54;0;13; 34;18360.0
37284;04/12/09;165;0;21; 34;56100.0
37385;16/04/09;191;0;9; 34;64940.0
37390;25/04/10;75;0;4; 34;25500.0
37397;04/03/05;171;0;7; 34;58140.0
37399;04/03/07;160;0;7; 34;54400.0
37560;08/01/09;55;0;37; 34;18700.0
37588;28/10/09;157;0;5; 34;53380.0
37738;29/01/10;153;0;40; 34;52020.0
37844;29/01/09;155;0;21; 34;52700.0
37879;12/11/07;100;0;9; 34;34000.0
37887;15/11/05;166;0;12; 34;56440.0
37925;04/04/08;172;0;1; 34;58480.0
38100;16/04/07;181;0;3; 34;61540.0
38143;23/08/06;135;0;35; 34;45900.0
38145;26/05/06;173;0;35; 34;58820.0
38247;26/11/08;99;0;32; 34;33660.0
38327;26/10/10;149;0;33; 34;50660.0
38459;01/03/08;72;0;27; 34;24480.0
38481;03/07/05;40;0;29; 34;13600.0
38497;28/07/05;97;0;11; 34;32980.0
38527;11/07/10;103;0;40; 34;35020.0
38689;19/09/06;127;0;28; 34;43180.0
38792;01/01/07;35;0;28; 34;11900.0
38869;26/10/08;27;0;38; 34;9180.0
39110;23/04/10;176;0;21; 34;59840.0
39145;11/09/05;46;0;24; 34;15640.0
39215;13/07/05;65;0;39; 34;22100.0
39239;07/05/08;45;0;24; 34;15300.0
39406;10/04/08;18;0;16; 34;6120.0
39416;03/07/06;57;0;28; 34;19380.0
39421;27/03/05;125;0;36; 34;42500.0
39523;31/03/09;135;0;36; 34;45900.0
39560;15/11/07;161;0;36; 34;54740.0
39563;19/02/05;85;0;10; 34;28900.0
39641;04/05/05;173;0;25; 34;58820.0
39658;25/11/09;160;0;14; 34;54400.0
39815;20/12/07;136;0;33; 34;46240.0
39836;28/06/05;151;0;37; 34;51340.0
39915;22/07/06;66;0;10; 34;22440.0
39968;12/06/09;142;0;12; 34;48280.0
39972;23/12/05;177;0;21; 34;60180.0
40076;05/06/07;70;0;33; 34;23800.0
40133;22/06/09;64;0;21; 34;21760.0
40143;30/06/05;152;0;2; 34;51680.0
40256;29/11/05;42;0;9; 34;14280.0
40312;04/01/08;136;0;28; 34;46240.0
40519;26/06/06;27;0;15; 34;9180.0
40530;10/09/06;84;0;38; 34;28560.0
40550;03/03/09;107;0;3; 34;36380.0
40560;04/10/08;122;0;14; 34;41480.0
40567;26/07/10;55;0;1; 34;18700.0
40580;03/04/10;97;0;16; 34;32980.0
40615;24/01/05;58;0;22; 34;19720.0
40730;12/12/07;135;0;28; 34;45900.0
40743;22/06/06;169;0;29; 34;57460.0
40853;05/01/05;107;0;34; 34;36380.0
41279;29/05/09;89;0;36; 34;30260.0
41319;18/04/05;70;0;30; 34;23800.0
41384;22/05/05;63;0;9; 34;21420.0
41516;14/08/07;18;0;22; 34;6120.0
41533;21/01/08;164;0;25; 34;55760.0
41614;05/11/05;137;0;31; 34;46580.0
41752;22/12/06;110;0;35; 34;37400.0
41805;23/08/05;129;0;33; 34;43860.0
42107;02/05/07;89;0;24; 34;30260.0
42255;16/01/09;88;0;20; 34;29920.0
42384;25/04/05;141;0;9; 34;47940.0
42427;30/06/09;58;0;37; 34;19720.0
42614;18/06/05;64;0;38; 34;21760.0
42643;23/12/05;197;0;39; 34;66980.0
42658;04/12/08;158;0;12; 34;53720.0
42672;02/01/08;48;0;40; 34;16320.0
42785;30/11/06;143;0;12; 34;48620.0
42883;18/01/05;44;0;27; 34;14960.0
42980;19/06/05;39;0;11; 34;13260.0
43047;13/02/06;155;0;29; 34;52700.0
43096;23/12/08;34;0;15; 34;11560.0
43100;04/07/09;43;0;24; 34;14620.0
43143;05/01/06;138;0;27; 34;46920.0
43339;19/09/08;39;0;10; 34;13260.0
43546;25/06/07;172;0;40; 34;58480.0
43569;28/12/05;68;0;5; 34;23120.0
43614;15/06/05;159;0;9; 34;54060.0
43667;19/02/09;178;0;18; 34;60520.0
43789;18/10/10;117;0;39; 34;39780.0
43802;13/09/05;69;0;14; 34;23460.0
43868;22/02/06;148;0;23; 34;50320.0
43894;20/04/08;93;0;17; 34;31620.0
44129;05/09/10;107;0;34; 34;36380.0
44206;18/03/08;20;0;20; 34;6800.0
44249;25/02/05;10;0;21; 34;3400.0
44260;04/02/08;27;0;15; 34;9180.0
44352;09/01/09;88;0;13; 34;29920.0
44432;06/11/05;112;0;23; 34;38080.0
44441;23/01/05;198;0;25; 34;67320.0
44442;15/07/05;136;0;34; 34;46240.0
44478;09/06/09;195;0;16; 34;66300.0
44491;16/09/06;16;0;32; 34;5440.0
44561;14/12/09;170;0;12; 34;57800.0
44886;04/02/05;98;0;2; 34;33320.0
44942;04/10/09;95;0;32; 34;32300.0
44947;17/05/08;78;0;19; 34;26520.0
44950;28/01/07;135;0;13; 34;45900.0
44973;17/07/09;35;0;35; 34;11900.0
45035;26/01/05;176;0;7; 34;59840.0
45042;27/12/06;199;0;40; 34;67660.0
45054;30/10/06;50;0;35; 34;17000.0
45111;31/01/05;43;0;18; 34;14620.0
45131;14/06/10;20;0;2; 34;6800.0
45202;21/09/05;102;0;14; 34;34680.0
45214;03/01/07;43;0;40; 34;14620.0
45248;27/11/05;78;0;21; 34;26520.0
45267;04/04/09;145;0;8; 34;49300.0
45280;14/06/06;12;0;15; 34;4080.0
45282;17/03/09;92;0;39; 34;31280.0
45314;31/05/06;70;0;23; 34;23800.0
45370;09/05/09;64;0;8; 34;21760.0
45712;19/08/06;145;0;32; 34;49300.0
45739;11/04/06;83;0;21; 34;28220.0
45750;01/01/05;49;0;5; 34;16660.0
45821;12/04/08;153;0;38; 34;52020.0
45883;11/04/05;194;0;34; 34;65960.0
45931;18/08/08;23;0;6; 34;7820.0
46052;15/10/06;145;0;40; 34;49300.0
46099;19/04/06;130;0;19; 34;44200.0
46119;04/10/09;60;0;19; 34;20400.0
46220;10/04/07;196;0;9; 34;66640.0
46399;16/05/07;77;0;9; 34;26180.0
46519;23/09/05;40;0;37; 34;13600.0
46584;30/05/06;155;0;37; 34;52700.0
46627;17/02/09;29;0;32; 34;9860.0
46730;30/03/09;37;0;19; 34;12580.0
46780;27/04/10;81;0;25; 34;27540.0
46910;24/06/07;118;0;30; 34;40120.0
46976;04/05/09;174;0;27; 34;59160.0
47059;24/03/05;194;0;8; 34;65960.0
47100;29/03/06;31;0;16; 34;10540.0
47105;23/10/09;189;0;40; 34;64260.0
47147;13/08/05;71;0;31; 34;24140.0
47316;09/01/05;162;0;18; 34;55080.0
47420;30/11/09;94;0;2; 34;31960.0
47513;15/09/07;43;0;31; 34;14620.0
47587;29/10/07;28;0;6; 34;9520.0
47730;14/12/07;35;0;38; 34;11900.0
47786;18/07/06;182;0;7; 34;61880.0
47793;19/06/08;52;0;3; 34;17680.0
47879;11/03/09;75;0;27; 34;25500.0
47894;02/12/06;175;0;18; 34;59500.0
48086;18/03/09;124;0;21; 34;42160.0
48130;20/03/10;14;0;33; 34;4760.0
48183;20/05/05;67;0;17; 34;22780.0
48341;11/07/05;176;0;11; 34;59840.0
48359;14/09/09;136;0;3; 34;46240.0
48436;19/02/05;196;0;2; 34;66640.0
48441;09/10/06;154;0;16; 34;52360.0
48458;21/03/06;132;0;2; 34;44880.0
48665;24/02/08;55;0;17; 34;18700.0
48692;26/04/08;137;0;38; 34;46580.0
48725;21/12/05;66;0;28; 34;22440.0
48729;19/10/06;155;0;9; 34;52700.0
48800;14/06/08;101;0;4; 34;34340.0
48853;10/03/05;175;0;29; 34;59500.0
48863;27/03/09;19;0;34; 34;6460.0
48913;28/09/07;139;0;17; 34;47260.0
48996;30/10/07;61;0;13; 34;20740.0
49076;30/09/09;183;0;22; 34;62220.0
49109;09/12/09;17;0;37; 34;5780.0
49123;26/05/06;139;0;5; 34;47260.0
49366;16/03/06;102;0;17; 34;34680.0
49449;01/10/08;76;0;3; 34;25840.0
49612;13/05/06;11;0;38; 34;3740.0
49712;14/12/05;197;0;20; 34;66980.0
49722;18/06/10;80;0;7; 34;27200.0
49789;25/11/09;22;0;38; 34;7480.0
49883;10/07/06;28;0;24; 34;9520.0
49927;08/01/06;168;0;39; 34;57120.0
49959;09/06/07;114;0;24; 34;38760.0
49975;19/09/06;43;0;32; 34;14620.0
50029;24/01/07;26;0;37; 34;8840.0
50060;14/06/07;30;0;19; 34;10200.0
50122;18/02/10;166;0;8; 34;56440.0
50151;18/08/09;164;0;4; 34;55760.0
50324;09/07/10;23;0;2; 34;7820.0
50328;03/10/10;163;0;8; 34;55420.0
50422;28/09/06;24;0;33; 34;8160.0
50469;02/08/05;88;0;27; 34;29920.0
50537;16/03/06;44;0;25; 34;14960.0
50563;31/03/07;160;0;40; 34;54400.0
50642;07/09/07;103;0;4; 34;35020.0
50660;17/08/05;112;0;2; 34;38080.0
50844;02/09/10;190;0;12; 34;64600.0
50894;12/05/06;99;0;33; 34;33660.0
51010;16/03/07;154;0;11; 34;52360.0
51045;30/11/06;43;0;35; 34;14620.0
51093;27/02/09;23;0;37; 34;7820.0
51163;14/05/10;165;0;6; 34;56100.0
51229;19/07/08;165;0;36; 34;56100.0
51241;07/11/06;139;0;22; 34;47260.0
51267;26/03/09;178;0;19; 34;60520.0
51311;18/08/06;58;0;14; 34;19720.0
51372;08/03/06;65;0;17; 34;22100.0
51590;11/04/08;150;0;27; 34;51000.0
51654;24/06/05;137;0;10; 34;46580.0
51710;18/07/05;191;0;38; 34;64940.0
51820;08/11/05;34;0;27; 34;11560.0
51850;15/12/08;191;0;27; 34;64940.0
51992;01/07/06;165;0;29; 34;56100.0
52014;02/05/09;24;0;15; 34;8160.0
52123;27/03/07;149;0;16; 34;50660.0
52233;01/06/06;50;0;25; 34;17000.0
52275;20/09/07;140;0;9; 34;47600.0
52356;24/12/06;127;0;37; 34;43180.0
52406;17/03/08;131;0;12; 34;44540.0
52417;07/03/06;55;0;30; 34;18700.0
52624;26/04/06;52;0;27; 34;17680.0
52627;30/03/10;73;0;14; 34;24820.0
52682;26/06/05;13;0;31; 34;4420.0
52766;07/11/08;197;0;14; 34;66980.0
52818;28/03/08;60;0;28; 34;20400.0
52821;07/04/05;147;0;19; 34;49980.0
52829;07/03/08;126;0;16; 34;42840.0
52864;08/04/06;171;0;24; 34;58140.0
52958;14/01/08;32;0;32; 34;10880.0
53017;22/04/07;170;0;8; 34;57800.0
53054;17/07/07;74;0;12; 34;25160.0
53214;05/04/09;136;0;32; 34;46240.0
53234;24/04/06;161;0;39; 34;54740.0
53297;15/12/06;46;0;33; 34;15640.0
53339;04/10/06;50;0;23; 34;17000.0
53385;22/09/07;120;0;34; 34;40800.0
53498;24/03/07;154;0;32; 34;52360.0
53539;03/09/06;116;0;21; 34;39440.0
53648;26/05/08;123;0;27; 34;41820.0
53808;14/11/08;105;0;6; 34;35700.0
53822;25/01/05;49;0;38; 34;16660.0
53848;17/02/05;173;0;20; 34;58820.0
53879;03/07/10;128;0;7; 34;43520.0
53982;30/11/06;47;0;18; 34;15980.0
54052;07/02/10;156;0;9; 34;53040.0
54092;14/04/06;182;0;38; 34;61880.0
54102;20/05/08;107;0;21; 34;36380.0
54106;07/09/09;174;0;7; 34;59160.0
54150;08/09/09;63;0;25; 34;21420.0
54159;19/10/10;115;0;6; 34;39100.0
54230;15/04/05;13;0;34; 34;4420.0
54288;06/07/05;41;0;33; 34;13940.0
54464;16/12/09;81;0;38; 34;27540.0
54493;22/03/06;125;0;19; 34;42500.0
54497;28/08/07;123;0;1; 34;41820.0
54504;03/01/08;29;0;33; 34;9860.0
54746;11/12/05;48;0;1; 34;16320.0
54775;23/02/07;24;0;21; 34;8160.0
54915;03/08/08;28;0;20; 34;9520.0
55008;09/01/07;64;0;40; 34;21760.0
55120;18/08/05;141;0;29; 34;47940.0
55142;15/08/10;36;0;5; 34;12240.0
55197;21/02/08;13;0;28; 34;4420.0
55315;17/08/10;105;0;14; 34;35700.0
55494;08/04/06;176;0;1; 34;59840.0
55537;24/10/09;138;0;26; 34;46920.0
36;02/07/08;178;0;33; 35;100748.0
41;14/11/05;191;1;18; 35;87287.0
101;05/04/09;113;0;34; 35;63958.0
142;19/01/06;115;0;34; 35;65090.0
174;18/09/07;64;0;6; 35;36224.0
329;06/04/06;192;0;20; 35;108672.0
389;06/08/08;63;0;8; 35;35658.0
450;07/11/06;42;0;9; 35;23772.0
458;18/09/09;86;0;12; 35;48676.0
474;19/07/08;95;0;40; 35;53770.0
550;19/03/09;69;0;40; 35;39054.0
662;11/06/08;21;0;3; 35;11886.0
757;14/01/10;58;0;29; 35;32828.0
843;02/09/05;69;0;29; 35;39054.0
924;25/02/06;24;0;23; 35;13584.0
928;09/07/09;127;0;37; 35;71882.0
1114;20/12/08;132;0;39; 35;74712.0
1308;02/10/09;37;0;27; 35;20942.0
1354;01/08/07;80;0;11; 35;45280.0
1364;10/07/06;100;0;2; 35;56600.0
1492;15/08/06;40;0;16; 35;22640.0
1622;23/04/08;168;0;8; 35;95088.0
1631;12/05/08;94;0;13; 35;53204.0
1774;08/01/09;128;0;8; 35;72448.0
1825;18/11/06;25;0;9; 35;14150.0
1895;08/05/06;200;0;9; 35;113200.0
1896;04/04/06;56;0;7; 35;31696.0
1944;02/09/06;94;0;26; 35;53204.0
1968;28/09/10;102;0;34; 35;57732.0
1976;19/11/09;177;0;4; 35;100182.0
2038;13/07/06;96;0;13; 35;54336.0
2297;19/12/05;144;0;9; 35;81504.0
2332;02/03/05;96;0;6; 35;54336.0
2405;23/11/09;62;0;36; 35;35092.0
2467;19/05/10;43;0;8; 35;24338.0
2474;27/10/09;55;0;23; 35;31130.0
2521;23/11/05;150;0;33; 35;84900.0
2544;20/01/07;120;0;39; 35;67920.0
2550;02/02/05;19;0;13; 35;10754.0
2558;12/09/06;113;0;31; 35;63958.0
2611;17/05/07;12;0;8; 35;6792.0
2664;21/06/08;10;0;39; 35;5660.0
2710;02/08/06;58;0;40; 35;32828.0
2756;09/01/08;148;0;11; 35;83768.0
2781;03/02/06;89;0;2; 35;50374.0
2814;25/03/07;48;0;3; 35;27168.0
2875;03/06/05;169;0;2; 35;95654.0
2896;01/06/06;79;0;22; 35;44714.0
2954;25/06/05;51;0;30; 35;28866.0
3025;29/07/07;97;0;16; 35;54902.0
3063;25/02/09;136;0;14; 35;76976.0
3156;18/06/08;162;0;9; 35;91692.0
3196;31/03/07;25;0;4; 35;14150.0
3334;03/04/05;65;0;14; 35;36790.0
3427;03/03/08;57;0;4; 35;32262.0
3487;04/01/10;31;0;12; 35;17546.0
3537;02/08/10;46;0;17; 35;26036.0
3618;24/07/06;179;0;21; 35;101314.0
3645;20/05/10;83;0;16; 35;46978.0
3751;07/03/09;44;0;27; 35;24904.0
3766;26/09/06;195;0;26; 35;110370.0
3805;08/02/07;139;0;19; 35;78674.0
